date;heure;latitude;longitude;height;Q;ns;sdn(m);sde(m);sdu(m);sdne(m);sdeu(m);sdun(m);age(s);ratio;temps;distance;vitesse;tension;courant;frein;omega;couple;accel;theta
2024/06/13;13:58:52.397;48.67021247;6.158359604;282.4597;2;12;0.0363;0.0275;0.0665;0.0041;0.0168;0.0339;0.4;1.1;235.40000002098083;955.1397965117079;3.0;368.0;4.1;1.0;865.5488494396732;-579.0;0.9074074074074074;-0.0060274554469845875
2024/06/13;13:58:52.497;48.670214283;6.158356264;282.4624;2;12;0.0363;0.0275;0.0665;0.004;0.0168;0.0339;0.5;1.1;235.50000002098085;955.439796511708;3.0;368.0;4.1;1.0;841.0;-811.8113370648249;0.9074074074074074;-0.005735130831650922
2024/06/13;13:58:52.597;48.670216071;6.158352963;282.4621;2;12;0.0363;0.0275;0.0665;0.004;0.0167;0.0339;0.6;1.1;235.60000002098084;955.7297803220442;2.8998381033621468;368.0;4.1;1.0;841.0;-1272.0;0.8740201085281231;-0.005049123076000119
2024/06/13;13:58:52.697;48.670217847;6.158349742;282.4627;2;12;0.0363;0.0275;0.0664;0.0039;0.0167;0.0339;0.7;1.1;235.70000002098084;956.0131136553775;2.833333333333333;369.3077677397437;4.1;1.0;841.0;-1272.0;0.5833333333333333;-0.00530894717756233
2024/06/13;13:58:52.797;48.670219542;6.158346502;282.4628;2;12;0.0363;0.0275;0.0664;0.0039;0.0167;0.0339;0.8;1.1;235.80000002098083;956.2964469887108;2.833333333333333;369.5;8.1;1.0;834.4445762701764;-1272.0;0.5833333333333333;-0.004095543082833528
2024/06/13;13:58:52.897;48.670221264;6.158343464;282.4547;2;12;0.0363;0.0275;0.0664;0.0039;0.0166;0.0339;0.9;1.1;235.90000002098083;956.5797803220441;2.833333333333333;369.5;8.1;1.0;779.2445762701796;-1272.0;0.5833333333333333;-0.005437401941389574
2024/06/13;13:58:52.997;48.670222958;6.158340388;282.4484;2;12;0.0363;0.0275;0.0663;0.0039;0.0166;0.0338;0.0;1.1;236.00000002098085;956.8596593713308;2.798790492866094;369.5;8.1;1.0;772.0;-1698.0;0.571819053177587;-0.006459736103959769
2024/06/13;13:58:53.097;48.670224709;6.158337201;282.4606;2;13;0.0362;0.0268;0.0656;0.0045;0.0182;0.0337;0.1;1.1;236.10000002098084;957.1096593713308;2.5;369.2509705654178;8.1;1.0;772.0;-1698.0;0.309659275157931;-0.005361235704212643
2024/06/13;13:58:53.197;48.67022638;6.15833412;282.465;2;13;0.0362;0.0267;0.0655;0.0046;0.0183;0.0336;0.2;1.1;236.20000002098084;957.3596593713308;2.5;369.0;8.1;1.4779983635669405;772.0;-1698.0;0.21296296296296294;-0.005640590321510829
2024/06/13;13:58:53.297;48.670227892;6.158331034;282.4558;2;13;0.0362;0.0267;0.0655;0.0046;0.0183;0.0336;0.3;1.1;236.30000002098083;957.6096593713308;2.5;369.0;8.1;2.0;735.77392532289;-1698.0;0.21296296296296294;-0.007056520972091245
2024/06/13;13:58:53.397;48.670229438;6.158328107;282.4424;2;13;0.0362;0.0267;0.0654;0.0046;0.0183;0.0336;0.4;1.1;236.40000002098083;957.8596593713308;2.5;369.0;8.1;2.0;660.0;-1709.1748664731244;0.21296296296296294;-0.008894857957418387
2024/06/13;13:58:53.497;48.670230945;6.158325264;282.4378;2;13;0.0362;0.0267;0.0654;0.0046;0.0183;0.0336;0.5;1.1;236.50000002098085;958.0568815935532;1.972222222222222;368.9564824833764;8.1;2.0;660.0;-1717.0;0.03703703703703698;-0.009757627667829805
2024/06/13;13:58:53.597;48.670232479;6.158322459;282.4405;2;13;0.0362;0.0267;0.0653;0.0046;0.0182;0.0335;0.6;1.1;236.60000002098084;958.2541038157754;1.972222222222222;368.5;6.776783182285973;2.0;660.0;-1717.0;-0.1851851851851852;-0.008202042001754483
2024/06/13;13:58:53.697;48.670233867;6.158319776;282.427;2;13;0.0361;0.0267;0.0653;0.0046;0.0182;0.0335;0.7;1.1;236.70000002098084;958.4513260379975;1.972222222222222;368.5;4.35;2.0;602.2377291686843;-1717.0;-0.1851851851851852;-0.009389649012144643
2024/06/13;13:58:53.797;48.670235246;6.158317191;282.4205;2;12;0.0361;0.0272;0.0657;0.0042;0.0171;0.0335;0.8;1.1;236.80000002098083;958.6485482602197;1.972222222222222;368.5;4.35;2.0;491.0;-1685.6625726587004;-0.1851851851851852;-0.009629987603101966
2024/06/13;13:58:53.897;48.670236688;6.158314654;282.4238;2;12;0.0361;0.0274;0.0659;0.0039;0.0165;0.0336;0.9;1.1;236.90000002098083;958.8249232203281;1.763749601083789;368.5;4.35;2.0;491.0;-1301.0;-0.2546760588979962;-0.009238373966484387
2024/06/13;13:58:53.997;48.670237926;6.158312293;282.4224;2;12;0.0361;0.0274;0.0659;0.0038;0.0164;0.0335;0.0;1.1;237.00000002098085;958.963812109217;1.3888888888888888;368.5;3.2084771493927358;2.0;491.0;-1301.0;-0.4981208121848952;-0.010750793820606279
2024/06/13;13:58:54.097;48.670239087;6.158310008;282.4251;2;13;0.0361;0.0267;0.0652;0.0044;0.0179;0.0334;0.1;1.1;237.10000002098084;959.1027009981059;1.3888888888888888;368.5;1.1;2.0;482.5734793925941;-1301.0;-0.5462962962962963;-0.012092307225880554
2024/06/13;13:58:54.197;48.670240256;6.158307956;282.43;2;13;0.036;0.0267;0.0651;0.0045;0.0181;0.0334;0.2;1.1;237.20000002098084;959.2415898869948;1.3888888888888888;368.5;1.1;2.0;375.5804723995937;-1301.0;-0.5462962962962963;-0.010499338798702525
2024/06/13;13:58:54.297;48.670241321;6.158306014;282.4453;2;13;0.036;0.0267;0.0651;0.0045;0.018;0.0333;0.3;1.1;237.30000002098083;959.3804787758837;1.3888888888888888;368.5;1.1;2.0;338.0;-913.4088754621013;-0.5462962962962963;-0.008981412993824956
2024/06/13;13:58:54.397;48.670242213;6.158304245;282.4508;2;13;0.036;0.0267;0.065;0.0044;0.018;0.0333;0.4;1.1;237.40000002098083;959.4527009981059;0.7222222222222222;368.5429735476656;1.1;2.0;338.0;-835.0;-0.7685185185185185;-0.007275859139764506
2024/06/13;13:58:54.497;48.670243095;6.158302627;282.4522;2;13;0.036;0.0267;0.065;0.0044;0.018;0.0333;0.5;1.1;237.50000002098085;959.5249232203281;0.7222222222222222;369.0;0.4970180340200664;2.0;338.0;-835.0;-0.8425925925925924;-0.00660172981797023
2024/06/13;13:58:54.597;48.670243939;6.15830113;282.4507;2;13;0.036;0.0267;0.0649;0.0044;0.018;0.0333;0.6;1.1;237.60000002098084;959.5971454425503;0.7222222222222222;369.0;-0.65;2.0;250.9942008917981;-835.0;-0.8425925925925924;-0.004987490583401353
2024/06/13;13:58:54.697;48.670244674;6.158299654;282.4453;2;12;0.0361;0.0267;0.0652;0.0045;0.018;0.0335;0.7;1.0;237.70000002098084;959.6693676647725;0.7222222222222222;369.0;-0.65;2.0;87.0;-768.2632322175406;-0.8425925925925924;-0.00665207977175701
2024/06/13;13:58:54.797;48.670245342;6.158298289;282.4423;2;13;0.0361;0.0267;0.0652;0.0045;0.018;0.0336;0.8;1.0;237.80000002098083;959.7270599408885;0.5769227611593085;369.0;-0.65;2.0;87.0;-30.0;-0.8910257462802303;-0.006804028540335793
2024/06/13;13:58:54.897;48.670245947;6.158297079;282.4382;2;12;0.0361;0.0266;0.0652;0.0044;0.0179;0.0336;0.9;1.0;237.90000002098083;959.7270599408885;0.0;368.6826248855422;-0.65;2.0;87.0;-30.0;-1.0555555555555556;-0.007041680622811899
2024/06/13;13:58:54.997;48.670246458;6.158296086;282.4331;2;12;0.0361;0.0266;0.0652;0.0044;0.0179;0.0336;0.0;1.0;238.00000002098085;959.7270599408885;0.0;368.5;-0.65;2.0;61.05460095432997;-30.0;-1.0555555555555556;-0.007735982957806624
2024/06/13;13:58:55.097;48.670246817;6.158295428;282.4207;2;12;0.0361;0.0266;0.0651;0.0044;0.0179;0.0335;0.1;1.0;238.10000002098084;959.7270599408885;0.0;368.5;-0.65;2.0;24.957039978724474;-30.0;-1.0555555555555556;-0.009530874007405262
2024/06/13;13:58:55.197;48.670247059;6.158294801;282.4352;2;12;0.0359;0.0271;0.0653;0.0039;0.0167;0.0333;0.2;1.1;238.20000002098084;959.7270599408885;0.0;368.5;-0.65;2.0;13.0;-4.604138876006452;-1.0;-0.007884533536192334
2024/06/13;13:58:55.297;48.670247266;6.158294537;282.4468;2;13;0.0359;0.0273;0.0654;0.0035;0.0161;0.0333;0.3;1.1;238.30000002098083;959.7270599408885;0.0;368.1861579727625;-0.65;2.0;13.0;0.0;-1.0;-0.004255934781892945
2024/06/13;13:58:55.397;48.670247326;6.158294417;282.4532;2;14;0.0359;0.0272;0.0652;0.0037;0.0164;0.0332;0.4;1.1;238.40000002098083;959.7270599408885;0.0;368.002564864868;-0.6487175675659892;1.9948702702639565;12.933313513431436;0.8771837848634274;-1.0;-0.0014169658556018139
2024/06/13;13:58:55.497;48.670247252;6.158294543;282.4568;2;14;0.0356;0.0269;0.0648;0.0047;0.0171;0.0328;0.5;1.1;238.50000002098085;959.7270599408885;0.0;368.00792219905856;-0.6460389004707352;1.9841556018829405;12.794022824478226;2.709392078017171;-1.0;-0.0013061937778539325
2024/06/13;13:58:55.597;48.670247236;6.158294646;282.4639;2;14;0.0354;0.0268;0.0644;0.0054;0.0176;0.0324;0.6;1.1;238.60000002098084;959.7270599408885;0.0;368.01327953324903;-0.6433602333754819;1.9734409335019276;12.654732135525057;4.541600371170395;-0.9666127011207156;0.0004503062207236688
2024/06/13;13:58:55.697;48.670247191;6.158294603;282.4623;2;14;0.0352;0.0267;0.0641;0.0058;0.0179;0.0321;0.7;1.1;238.70000002098084;959.7270599408885;0.0;368.01863686743957;-0.6406815662802287;1.9627262651209145;12.515441446571888;6.373808664323618;-0.9444444444444443;-0.00010770214958959034
2024/06/13;13:58:55.797;48.670247253;6.158294571;282.4681;2;14;0.035;0.0266;0.0639;0.0061;0.018;0.0319;0.8;1.1;238.80000002098083;959.7270599408885;0.0;368.02399420163005;-0.6380028991849754;1.9520115967399014;12.37615075761872;8.206016957476841;-0.9444444444444443;0.0015449121941937217
2024/06/13;13:58:55.897;48.670247268;6.158294575;282.4636;2;14;0.0349;0.0266;0.0637;0.0062;0.0181;0.0318;0.9;1.1;238.90000002098083;959.7270599408885;0.0;368.0293515358206;-0.6353242320897221;1.9412969283588886;12.23686006866555;10.038225250630065;-0.9444444444444443;0.002827831446352553
2024/06/13;13:58:55.997;48.670247241;6.158294514;282.4623;2;14;0.0349;0.0266;0.0636;0.0063;0.0182;0.0317;0.0;1.1;239.00000002098085;959.7270599408885;0.0;368.03470887001106;-0.6326455649944681;1.9305822599778724;12.097569379712342;11.870433543783808;-0.932930164288698;0.004847558192450602
2024/06/13;13:58:56.097;48.670247213;6.158294505;282.463;2;13;0.0353;0.0266;0.0638;0.0057;0.018;0.0321;0.1;1.1;239.10000002098084;959.7270599408885;0.0;368.0400662042016;-0.6299668978992149;1.9198675915968595;11.958278690759172;13.702641836937032;-0.8333333333333334;0.0009169400187779553
2024/06/13;13:58:56.197;48.670247201;6.158294539;282.4653;2;13;0.0355;0.0266;0.064;0.0053;0.0178;0.0325;0.2;1.1;239.20000002098084;959.7270599408885;0.0;368.0454235383921;-0.6272882308039617;1.9091529232158464;11.818988001806003;15.534850130090256;-0.8333333333333334;0.00012672126647693256
2024/06/13;13:58:56.297;48.670247192;6.158294545;282.4654;2;13;0.0356;0.0266;0.064;0.0052;0.0178;0.0325;0.3;1.1;239.30000002098083;959.7270599408885;0.0;368.0507808725826;-0.6246095637087083;1.8984382548348335;11.679697312852834;17.367058423243478;-0.8333333333333334;0.004533829998887224
2024/06/13;13:58:56.397;48.670247194;6.158294548;282.4639;2;13;0.0356;0.027;0.0645;0.0044;0.0167;0.0327;0.4;1.0;239.40000002098083;959.7270599408885;0.0;368.0561382067731;-0.6219308966134551;1.8877235864538204;11.540406623899667;19.1992667163967;-0.8333333333333334;0.011512821852886573
2024/06/13;13:58:56.497;48.67024719;6.158294565;282.4617;2;13;0.0356;0.027;0.0646;0.0039;0.0164;0.0328;0.5;1.0;239.50000002098085;959.7270599408885;0.0;368.0614955409636;-0.6192522295182011;1.8770089180728045;11.401115934946457;21.031475009550444;-0.6574074074074073;0.014308872396801377
2024/06/13;13:58:56.597;48.670247182;6.158294529;282.4674;2;14;0.0356;0.0269;0.0645;0.004;0.0167;0.0328;0.6;1.0;239.60000002098084;959.7270599408885;0.0;368.0668528751541;-0.6165735624229479;1.8662942496917914;11.261825245993288;22.863683302703667;-0.6574074074074073;0.018260564287036225
2024/06/13;13:58:56.697;48.67024716;6.158294545;282.4641;2;14;0.0354;0.0267;0.0641;0.0048;0.0171;0.0325;0.7;1.0;239.70000002098084;959.7270599408885;0.0;368.07221020934463;-0.6138948953276946;1.8555795813107785;11.122534557040119;24.695891595856892;-0.6574074074074073;0.02907310565144872
2024/06/13;13:58:56.797;48.670247174;6.158294523;282.4632;2;13;0.0355;0.0267;0.064;0.0048;0.0173;0.0325;0.8;1.0;239.80000002098083;959.7270599408885;0.0;368.0775675435351;-0.6112162282324414;1.8448649129297654;10.98324386808695;26.528099889010115;-0.6574074074074073;0.03957093006215521
2024/06/13;13:58:56.897;48.67024715;6.158294554;282.465;2;13;0.0355;0.0266;0.0639;0.0048;0.0174;0.0325;0.9;1.0;239.90000002098083;959.7270599408885;0.0;368.08292487772565;-0.6085375611371882;1.8341502445487525;10.84395317913378;28.360308182163337;-0.5879165336945963;0.04563764159059563
2024/06/13;13:58:56.997;48.670247196;6.158294553;282.4685;2;13;0.0355;0.0266;0.0638;0.0049;0.0175;0.0325;0.0;1.0;240.00000002098085;959.7270599408885;0.0;368.0882822119161;-0.6058588940419342;1.8234355761677363;10.704662490180572;30.19251647531708;-0.46296296296296297;0.06032649007415547
2024/06/13;13:58:57.097;48.670247224;6.158294542;282.4713;2;13;0.0355;0.0265;0.0638;0.0049;0.0175;0.0324;0.1;1.0;240.10000002098084;959.7270599408885;0.0;368.09363954610666;-0.6031802269466808;1.8127209077867235;10.565371801227403;32.02472476847031;-0.46296296296296297;0.07386128671683073
2024/06/13;13:58:57.197;48.670247189;6.158294544;282.469;2;14;0.0347;0.0265;0.0632;0.0061;0.0179;0.0315;0.2;1.0;240.20000002098084;959.7270599408885;0.0;368.09899688029714;-0.6005015598514276;1.8020062394057104;10.426081112274234;33.85693306162353;-0.46296296296296297;0.08016236186525112
2024/06/13;13:58:57.297;48.670247201;6.158294549;282.4696;2;14;0.0347;0.0265;0.0631;0.0061;0.0179;0.0314;0.3;1.0;240.30000002098083;959.7270599408885;0.0;368.10435421448767;-0.5978228927561744;1.7912915710246975;10.286790423321065;35.68914135477675;-0.46296296296296297;0.06999889414965035
2024/06/13;13:58:57.397;48.670247187;6.158294539;282.468;2;14;0.0347;0.0264;0.0631;0.0061;0.0179;0.0314;0.4;1.0;240.40000002098083;959.7270599408885;0.0;368.10971154867815;-0.5951442256609211;1.7805769026436844;10.147499734367896;37.52134964792997;-0.24074074074074073;0.0626096582077775
2024/06/13;13:58:57.497;48.670247175;6.158294556;282.4699;2;14;0.0346;0.0264;0.063;0.0062;0.0179;0.0313;0.5;1.0;240.50000002098085;959.7270599408885;0.0;368.1150688828687;-0.5924655585656671;1.7698622342626684;10.008209045414688;39.35355794108372;-0.24074074074074073;0.08734171825580689
2024/06/13;13:58:57.597;48.670247169;6.158294544;282.4698;2;15;0.0346;0.0264;0.0629;0.0062;0.0179;0.0312;0.6;1.0;240.60000002098084;959.7270599408885;0.0;368.12042621705916;-0.5897868914704139;1.7591475658816553;9.868918356461519;41.185766234236944;-0.24074074074074073;0.14597403319343302
2024/06/13;13:58:57.697;48.670247167;6.158294558;282.4685;2;15;0.0345;0.0264;0.0628;0.0062;0.0179;0.0311;0.7;1.0;240.70000002098084;959.7270599408885;0.0;368.1257835512497;-0.5871082243751606;1.7484328975006425;9.72962766750835;43.017974527390166;-0.24074074074074073;0.38234429307079754
2024/06/13;13:58:57.797;48.670247149;6.158294575;282.4658;2;15;0.0344;0.0264;0.0628;0.0061;0.0179;0.031;0.8;1.0;240.80000002098083;959.7270599408885;0.0;368.1311408854402;-0.5844295572799074;1.7377182291196294;9.59033697855518;44.85018282054339;-0.19230758705310283;1.5707963267948966
2024/06/13;13:58:57.897;48.670247185;6.158294533;282.4691;2;14;0.0344;0.0264;0.0627;0.0062;0.0179;0.031;0.9;1.0;240.90000002098083;959.7270599408885;0.0;368.1364982196307;-0.5817508901846541;1.7270035607386163;9.451046289602012;46.68239111369661;0.0;1.5707963267948966
2024/06/13;13:58:57.997;48.670247175;6.158294508;282.4715;2;14;0.0344;0.0264;0.0627;0.0063;0.0179;0.031;0.0;1.0;241.00000002098085;959.7270599408885;0.0;368.1418555538212;-0.5790722230894001;1.7162888923576003;9.311755600648803;48.51459940685036;0.0;1.5707963267948966
2024/06/13;13:58:58.097;48.670247164;6.158294506;282.4698;2;15;0.0342;0.0263;0.0625;0.006;0.0178;0.0308;0.1;1.0;241.10000002098084;959.7270599408885;0.0;368.1472128880117;-0.5763935559941469;1.7055742239765874;9.172464911695634;50.34680770000358;0.0;1.5707963267948966
2024/06/13;13:58:58.197;48.670247158;6.158294518;282.4745;2;15;0.0342;0.0263;0.0625;0.006;0.0178;0.0307;0.2;1.0;241.20000002098084;959.7270599408885;0.0;368.1525702222022;-0.5737148888988935;1.6948595555955743;9.033174222742465;52.1790159931568;0.0;1.5707963267948966
2024/06/13;13:58:58.297;48.670247146;6.158294536;282.4714;2;14;0.0343;0.0263;0.0625;0.0062;0.0179;0.0308;0.3;1.0;241.30000002098083;959.7270599408885;0.0;368.15792755639274;-0.5710362218036403;1.6841448872145612;8.893883533789296;54.011224286310025;0.0;1.5707963267948966
2024/06/13;13:58:58.397;48.670247143;6.158294508;282.4736;2;15;0.0343;0.0262;0.0624;0.0059;0.018;0.0309;0.4;1.1;241.40000002098083;959.7270599408885;0.0;368.1632848905832;-0.5683575547083871;1.6734302188335484;8.754592844836127;55.84343257946325;0.0;1.5707963267948966
2024/06/13;13:58:58.497;48.670247139;6.15829451;282.4688;2;15;0.0342;0.0261;0.0624;0.0058;0.018;0.0309;0.5;1.1;241.50000002098085;959.7270599408885;0.0;368.16864222477375;-0.5656788876131331;1.6627155504525324;8.615302155882919;57.675640872616995;0.0;1.5707963267948966
2024/06/13;13:58:58.597;48.670247113;6.158294503;282.4666;2;15;0.0342;0.0261;0.0624;0.0058;0.018;0.0309;0.6;1.1;241.60000002098084;959.7270599408885;0.0;368.1739995589642;-0.5630002205178798;1.6520008820715193;8.47601146692975;59.50784916577022;0.0;1.5707963267948966
2024/06/13;13:58:58.697;48.670247089;6.158294543;282.4625;2;15;0.0342;0.0261;0.0623;0.0058;0.018;0.0308;0.7;1.1;241.70000002098084;959.7270599408885;0.0;368.17935689315476;-0.5603215534226266;1.6412862136905062;8.33672077797658;61.34005745892344;0.0;1.5707963267948966
2024/06/13;13:58:58.797;48.670247106;6.158294531;282.4657;2;14;0.0342;0.0262;0.0623;0.0062;0.0178;0.0307;0.8;1.0;241.80000002098083;959.7270599408885;0.0;368.18471422734524;-0.5576428863273734;1.6305715453094933;8.197430089023412;63.17226575207666;0.0;-1.5707963267948966
2024/06/13;13:58:58.897;48.670247111;6.158294519;282.4669;2;14;0.0342;0.0263;0.0623;0.0062;0.0178;0.0307;0.9;1.0;241.90000002098083;959.7270599408885;0.0;368.1900715615358;-0.55496421923212;1.6198568769284802;8.058139400070242;65.00447404522988;0.0;1.5707963267948966
2024/06/13;13:58:58.997;48.670247108;6.158294502;282.471;2;14;0.0342;0.0263;0.0622;0.0062;0.0178;0.0307;0.0;1.0;242.00000002098085;959.7270599408885;0.0;368.19542889572625;-0.552285552136866;1.6091422085474643;7.918848711117034;66.83668233838362;0.0;1.5707963267948966
2024/06/13;13:58:59.097;48.670247126;6.158294509;282.4712;2;15;0.0341;0.0261;0.0621;0.0059;0.0179;0.0307;0.1;1.1;242.10000002098084;959.7270599408885;0.0;368.2007862299168;-0.5496068850416128;1.5984275401664512;7.779558022163865;68.66889063153685;0.0;1.5707963267948966
2024/06/13;13:58:59.197;48.67024714;6.158294516;282.4722;2;14;0.0341;0.0262;0.0621;0.0061;0.0178;0.0306;0.2;1.1;242.20000002098084;959.7270599408885;0.0;368.20614356410726;-0.5469282179463596;1.5877128717854383;7.640267333210696;70.50109892469007;0.0;1.5707963267948966
2024/06/13;13:58:59.297;48.670247111;6.158294492;282.4731;2;14;0.0341;0.0262;0.0621;0.0062;0.0177;0.0306;0.3;1.1;242.30000002098083;959.7270599408885;0.0;368.2115008982978;-0.5442495508511063;1.5769982034044252;7.500976644257527;72.3333072178433;0.0;1.5707963267948966
2024/06/13;13:58:59.397;48.670247126;6.158294516;282.472;2;14;0.0341;0.0262;0.062;0.0062;0.0177;0.0305;0.4;1.1;242.40000002098083;959.7270599408885;0.0;368.2168582324883;-0.541570883755853;1.566283535023412;7.361685955304358;74.16551551099653;0.0;1.5707963267948966
2024/06/13;13:58:59.497;48.670247098;6.15829451;282.4726;2;14;0.0341;0.0262;0.062;0.0062;0.0177;0.0305;0.5;1.1;242.50000002098085;959.7270599408885;0.0;368.2222155666788;-0.538892216660599;1.5555688666423961;7.22239526635115;75.99772380415027;0.0;1.5707963267948966
2024/06/13;13:58:59.597;48.670247072;6.158294509;282.4725;2;14;0.034;0.0262;0.062;0.0062;0.0176;0.0305;0.6;1.1;242.60000002098084;959.7270599408885;0.0;368.2275729008693;-0.5362135495653458;1.5448541982613833;7.083104577397981;77.82993209730348;0.0;1.5707963267948966
2024/06/13;13:58:59.697;48.670247057;6.158294508;282.4696;2;14;0.034;0.0262;0.0619;0.0062;0.0176;0.0305;0.7;1.1;242.70000002098084;959.7270599408885;0.0;368.2329302350598;-0.5335348824700925;1.5341395298803702;6.9438138884448115;79.66214039045671;0.0;1.5707963267948966
2024/06/13;13:58:59.797;48.670247085;6.158294518;282.4709;2;15;0.034;0.0262;0.0619;0.0062;0.0176;0.0304;0.8;1.1;242.80000002098083;959.7270599408885;0.0;368.2382875692503;-0.5308562153748393;1.523424861499357;6.804523199491642;81.49434868360994;0.0;1.5707963267948966
2024/06/13;13:58:59.897;48.670247064;6.158294496;282.4685;2;15;0.034;0.0262;0.0618;0.0061;0.0175;0.0304;0.9;1.1;242.90000002098083;959.7270599408885;0.0;368.24364490344084;-0.5281775482795861;1.5127101931183442;6.665232510538473;83.32655697676316;0.0;1.5707963267948966
2024/06/13;13:58:59.997;48.670247091;6.158294528;282.4666;2;15;0.0339;0.0262;0.0617;0.006;0.0175;0.0303;0.0;1.1;243.00000002098085;959.7270599408885;0.0;368.2490022376313;-0.5254988811843321;1.5019955247373282;6.525941821585265;85.1587652699169;0.0;-1.5707963267948966
2024/06/13;13:59:00.097;48.670247076;6.158294513;282.4672;2;15;0.0338;0.0261;0.0617;0.0059;0.0174;0.0302;0.1;1.1;243.10000002098084;959.7270599408885;0.0;368.25435957182185;-0.5228202140890787;1.4912808563563151;6.386651132632096;86.99097356307013;0.0;-1.5707963267948966
2024/06/13;13:59:00.197;48.670247046;6.158294542;282.4638;2;15;0.0337;0.0261;0.0616;0.0058;0.0174;0.0301;0.2;1.1;243.20000002098084;959.7270599408885;0.0;368.25971690601233;-0.5201415469938255;1.480566187975302;6.247360443678927;88.82318185622334;0.0;-1.5707963267948966
2024/06/13;13:59:00.297;48.670247037;6.158294533;282.4669;2;14;0.0338;0.0261;0.0616;0.006;0.0175;0.0302;0.3;1.1;243.30000002098083;959.7270599408885;0.0;368.26507424020286;-0.5174628798985723;1.4698515195942892;6.108069754725758;90.65539014937657;0.0;-1.5707963267948966
2024/06/13;13:59:00.397;48.670247008;6.158294516;282.4664;2;15;0.0338;0.026;0.0616;0.0057;0.0176;0.0303;0.4;1.1;243.40000002098083;959.7270599408885;0.0;368.27043157439334;-0.5147842128033191;1.459136851213276;5.968779065772589;92.4875984425298;0.0;-1.5707963267948966
2024/06/13;13:59:00.497;48.670247023;6.15829452;282.4664;2;15;0.0338;0.026;0.0616;0.0057;0.0176;0.0303;0.5;1.1;243.50000002098085;959.7270599408885;0.0;368.2757889085839;-0.512105545708065;1.44842218283226;5.82948837681938;94.31980673568354;0.0;-1.5707963267948966
